,Key,Aries_RAISA_ID,Aries_RSV_CAT,Aries_WELL_ID,Aries_OUTDATE,Aries_Gross Oil,Aries_Gross Gas,Aries_Gross NGL,Aries_Net Oil,Aries_Net Gas,Aries_Net NGL,Aries_Oil Price ($/Bbl),Aries_Gas Price ($/Mcf),Aries_NGL Price ($/Bbl),Aries_Net Revenue,Aries_OPEX,Aries_Ad Valorem,Net Oil Revenue $,Gross Oil Revenue $,Net Gas Revenue $,Gross Gas Revenue $,Net Ngl Revenue $,Gross Ngl Revenue $,Net Oil Production Bbl,Gross Oil Production Bbl
8133,W0458943951,W04589,1PDP,,30-Apr-20,854.1518555,35993.32813,0.035993319,1.251332521,52.73022842,5.27E-05,48.36000061,2.848124981,50,210.6993561,0.007512492,0,0,0,0,0,0,0,0,0
8134,W0549043951,W05490,1PDP,,30-Apr-20,879.8134766,15157.29688,1258.055542,4.123685837,56.83380127,5.89650631,44.79999924,2.336249828,21.4816494,444.1857605,32.38789749,0,0,0,0,0,0,0,0,0
8135,W0549043951,W05490,1PDP,,30-Apr-20,879.8134766,15157.29688,1258.055542,4.123685837,56.83380127,5.89650631,44.79999924,2.336249828,21.4816494,444.1857605,32.38789749,0,0,0,0,0,0,0,0,0
8136,W0549043951,W05490,1PDP,,30-Apr-20,879.8134766,15157.29688,1258.055542,4.123685837,56.83380127,5.89650631,44.79999924,2.336249828,21.4816494,444.1857605,32.38789749,0,0,0,0,0,0,0,0,0
8137,W0552643951,W05526,1PDP,,30-Apr-20,3648.860596,43709.28516,3627.870605,3.170859814,30.38669586,3.1526196,48,0.784874916,21.15035057,242.7300415,0.020108407,0,0,0,0,0,0,0,0,0
8138,W0552643951,W05526,1PDP,,30-Apr-20,3648.860596,43709.28516,3627.870605,3.170859814,30.38669586,3.1526196,48,0.784874916,21.15035057,242.7300415,0.020108407,0,0,0,0,0,0,0,0,0
8139,W0552643951,W05526,1PDP,,30-Apr-20,3648.860596,43709.28516,3627.870605,3.170859814,30.38669586,3.1526196,48,0.784874916,21.15035057,242.7300415,0.020108407,0,0,0,0,0,0,0,0,0
8140,W0552743951,W05527,1PDP,,30-Apr-20,2339.718018,8609.201172,714.5636597,1.080949783,3.181960821,0.330128431,48,0.784874916,21.15035057,61.36536407,0.018275607,0,0,0,0,0,0,0,0,0
8141,W0552743951,W05527,1PDP,,30-Apr-20,2339.718018,8609.201172,714.5636597,1.080949783,3.181960821,0.330128431,48,0.784874916,21.15035057,61.36536407,0.018275607,0,0,0,0,0,0,0,0,0
8142,W0552743951,W05527,1PDP,,30-Apr-20,2339.718018,8609.201172,714.5636597,1.080949783,3.181960821,0.330128431,48,0.784874916,21.15035057,61.36536407,0.018275607,0,0,0,0,0,0,0,0,0
8143,W0600543951,W06005,1PDP,,30-Apr-20,1683.916382,14667.03906,1217.364136,6.286060333,43.801651,4.544420719,48,0.784874916,21.15035057,432.2257996,0.017357485,0,0,0,0,0,0,0,0,0
8144,W0600543951,W06005,1PDP,,30-Apr-20,1683.916382,14667.03906,1217.364136,6.286060333,43.801651,4.544420719,48,0.784874916,21.15035057,432.2257996,0.017357485,0,0,0,0,0,0,0,0,0
8145,W0600543951,W06005,1PDP,,30-Apr-20,1683.916382,14667.03906,1217.364136,6.286060333,43.801651,4.544420719,48,0.784874916,21.15035057,432.2257996,0.017357485,0,0,0,0,0,0,0,0,0
8146,W0608043951,W06080,1PDP,,30-Apr-20,1618.577637,8869.805664,736.1938477,6.148976803,26.95711708,2.796800613,48,0.784874916,21.15035057,375.4621582,0.017266011,0,0,0,0,0,0,0,0,0
8147,W0608043951,W06080,1PDP,,30-Apr-20,1618.577637,8869.805664,736.1938477,6.148976803,26.95711708,2.796800613,48,0.784874916,21.15035057,375.4621582,0.017266011,0,0,0,0,0,0,0,0,0
8148,W0608043951,W06080,1PDP,,30-Apr-20,1618.577637,8869.805664,736.1938477,6.148976803,26.95711708,2.796800613,48,0.784874916,21.15035057,375.4621582,0.017266011,0,0,0,0,0,0,0,0,0
8149,W0608143951,W06081,1PDP,,30-Apr-20,3437.481201,18837.39648,1563.503906,13.02805424,57.11499023,5.925680161,48,0.784874916,21.15035057,795.5049438,0.019812476,0,0,0,0,0,0,0,0,0
8150,W0608143951,W06081,1PDP,,30-Apr-20,3437.481201,18837.39648,1563.503906,13.02805424,57.11499023,5.925680161,48,0.784874916,21.15035057,795.5049438,0.019812476,0,0,0,0,0,0,0,0,0
8151,W0608143951,W06081,1PDP,,30-Apr-20,3437.481201,18837.39648,1563.503906,13.02805424,57.11499023,5.925680161,48,0.784874916,21.15035057,795.5049438,0.019812476,0,0,0,0,0,0,0,0,0
8152,W0608243951,W06082,1PDP,,30-Apr-20,2931.472656,16064.46973,1333.350952,11.13666534,48.82314301,5.0654006,48,0.784874916,21.15035057,680.0150146,0.019104064,0,0,0,0,0,0,0,0,0
8153,W0608243951,W06082,1PDP,,30-Apr-20,2931.472656,16064.46973,1333.350952,11.13666534,48.82314301,5.0654006,48,0.784874916,21.15035057,680.0150146,0.019104064,0,0,0,0,0,0,0,0,0
8154,W0608243951,W06082,1PDP,,30-Apr-20,2931.472656,16064.46973,1333.350952,11.13666534,48.82314301,5.0654006,48,0.784874916,21.15035057,680.0150146,0.019104064,0,0,0,0,0,0,0,0,0
8155,W0608343951,W06083,1PDP,,30-Apr-20,2499.726563,13698.50195,1136.975586,9.496461868,41.63249207,4.319370747,48,0.784874916,21.15035057,579.8626709,0.018499618,0,0,0,0,0,0,0,0,0
8156,W0608343951,W06083,1PDP,,30-Apr-20,2499.726563,13698.50195,1136.975586,9.496461868,41.63249207,4.319370747,48,0.784874916,21.15035057,579.8626709,0.018499618,0,0,0,0,0,0,0,0,0
8157,W0608343951,W06083,1PDP,,30-Apr-20,2499.726563,13698.50195,1136.975586,9.496461868,41.63249207,4.319370747,48,0.784874916,21.15035057,579.8626709,0.018499618,0,0,0,0,0,0,0,0,0
8158,W0608443951,W06084,1PDP,,30-Apr-20,2183.527344,11965.72949,993.1555176,8.295221329,36.36624908,3.772998095,48,0.784874916,21.15035057,506.5138245,0.01805694,0,0,0,0,0,0,0,0,0
8159,W0608443951,W06084,1PDP,,30-Apr-20,2183.527344,11965.72949,993.1555176,8.295221329,36.36624908,3.772998095,48,0.784874916,21.15035057,506.5138245,0.01805694,0,0,0,0,0,0,0,0,0
8160,W0608443951,W06084,1PDP,,30-Apr-20,2183.527344,11965.72949,993.1555176,8.295221329,36.36624908,3.772998095,48,0.784874916,21.15035057,506.5138245,0.01805694,0,0,0,0,0,0,0,0,0
8161,W0608543951,W06085,1PDP,,30-Apr-20,3157.817627,17304.83984,1436.301636,11.99654961,52.59287262,5.456510544,48,0.784874916,21.15035057,732.5202637,0.019420948,0,0,0,0,0,0,0,0,0
8162,W0608543951,W06085,1PDP,,30-Apr-20,3157.817627,17304.83984,1436.301636,11.99654961,52.59287262,5.456510544,48,0.784874916,21.15035057,732.5202637,0.019420948,0,0,0,0,0,0,0,0,0
8163,W0608543951,W06085,1PDP,,30-Apr-20,3157.817627,17304.83984,1436.301636,11.99654961,52.59287262,5.456510544,48,0.784874916,21.15035057,732.5202637,0.019420948,0,0,0,0,0,0,0,0,0
8164,W0608943951,W06089,1PDP,,30-Apr-20,2540.588379,13922.4248,1155.561157,9.651696205,42.31303787,4.389976978,48,0.784874916,21.15035057,589.3414307,0.018556826,0,0,0,0,0,0,0,0,0
8165,W0608943951,W06089,1PDP,,30-Apr-20,2540.588379,13922.4248,1155.561157,9.651696205,42.31303787,4.389976978,48,0.784874916,21.15035057,589.3414307,0.018556826,0,0,0,0,0,0,0,0,0
8166,W0608943951,W06089,1PDP,,30-Apr-20,2540.588379,13922.4248,1155.561157,9.651696205,42.31303787,4.389976978,48,0.784874916,21.15035057,589.3414307,0.018556826,0,0,0,0,0,0,0,0,0
8167,W0609043951,W06090,1PDP,,30-Apr-20,4893.958984,26818.89453,2225.968262,18.59215164,81.50798798,8.456454277,48,0.784874916,21.15035057,1135.253784,0.021851545,0,0,0,0,0,0,0,0,0
8168,W0609043951,W06090,1PDP,,30-Apr-20,4893.958984,26818.89453,2225.968262,18.59215164,81.50798798,8.456454277,48,0.784874916,21.15035057,1135.253784,0.021851545,0,0,0,0,0,0,0,0,0
8169,W0609043951,W06090,1PDP,,30-Apr-20,4893.958984,26818.89453,2225.968262,18.59215164,81.50798798,8.456454277,48,0.784874916,21.15035057,1135.253784,0.021851545,0,0,0,0,0,0,0,0,0
8170,W0609143951,W06091,1PDP,,30-Apr-20,3041.114746,16665.30859,1383.220581,11.55319595,50.64921188,5.254855156,48,0.784874916,21.15035057,705.4487305,0.019257562,0,0,0,0,0,0,0,0,0
8171,W0609143951,W06091,1PDP,,30-Apr-20,3041.114746,16665.30859,1383.220581,11.55319595,50.64921188,5.254855156,48,0.784874916,21.15035057,705.4487305,0.019257562,0,0,0,0,0,0,0,0,0
8172,W0609143951,W06091,1PDP,,30-Apr-20,3041.114746,16665.30859,1383.220581,11.55319595,50.64921188,5.254855156,48,0.784874916,21.15035057,705.4487305,0.019257562,0,0,0,0,0,0,0,0,0
8173,W0609243951,W06092,1PDP,,30-Apr-20,2734.985107,14987.71875,1243.980591,10.3902092,45.55067825,4.72588253,48,0.784874916,21.15035057,634.4356689,0.018828981,0,0,0,0,0,0,0,0,0
8174,W0609243951,W06092,1PDP,,30-Apr-20,2734.985107,14987.71875,1243.980591,10.3902092,45.55067825,4.72588253,48,0.784874916,21.15035057,634.4356689,0.018828981,0,0,0,0,0,0,0,0,0
8175,W0609243951,W06092,1PDP,,30-Apr-20,2734.985107,14987.71875,1243.980591,10.3902092,45.55067825,4.72588253,48,0.784874916,21.15035057,634.4356689,0.018828981,0,0,0,0,0,0,0,0,0
8176,W0626043951,W06260,1PDP,,30-Apr-20,1975.695068,7298.73584,605.7950439,2.465667486,7.287058353,0.756032288,48,0.784874916,21.15035057,140.0618134,0.017765975,0,0,0,0,0,0,0,0,0
8177,W0626043951,W06260,1PDP,,30-Apr-20,1975.695068,7298.73584,605.7950439,2.465667486,7.287058353,0.756032288,48,0.784874916,21.15035057,140.0618134,0.017765975,0,0,0,0,0,0,0,0,0
8178,W0626043951,W06260,1PDP,,30-Apr-20,1975.695068,7298.73584,605.7950439,2.465667486,7.287058353,0.756032288,48,0.784874916,21.15035057,140.0618134,0.017765975,0,0,0,0,0,0,0,0,0
8179,W0654643951,W06546,1PDP,,30-Apr-20,225.9204407,107716.625,0.107716598,0.088334903,42.11720276,4.21E-05,48.36000061,2.848124981,50,124.2290344,3.189591885,0,0,0,0,0,0,0,0,0
8180,W0654643951,W06546,1PDP,,30-Apr-20,225.9204407,107716.625,0.107716598,0.088334903,42.11720276,4.21E-05,48.36000061,2.848124981,50,124.2290344,3.189591885,0,0,0,0,0,0,0,0,0
8181,W0654643951,W06546,1PDP,,30-Apr-20,225.9204407,107716.625,0.107716598,0.088334903,42.11720276,4.21E-05,48.36000061,2.848124981,50,124.2290344,3.189591885,0,0,0,0,0,0,0,0,0
8182,W0654743951,W06547,1PDP,,30-Apr-20,0,53127.51953,0.053127509,0,41.33321381,4.13E-05,48.36000061,2.848124981,50,117.7242279,6.223001003,0,0,0,0,0,0,0,0,0
8183,W0654743951,W06547,1PDP,,30-Apr-20,0,53127.51953,0.053127509,0,41.33321381,4.13E-05,48.36000061,2.848124981,50,117.7242279,6.223001003,0,0,0,0,0,0,0,0,0
8184,W0654743951,W06547,1PDP,,30-Apr-20,0,53127.51953,0.053127509,0,41.33321381,4.13E-05,48.36000061,2.848124981,50,117.7242279,6.223001003,0,0,0,0,0,0,0,0,0
8185,W0674443951,W06744,1PDP,,30-Apr-20,2326.696045,164000.5781,12464.04492,76.98805237,4341.292969,412.4228516,44.79999924,2.336249828,21.4816494,22450.93359,776.9983521,0,732.68,22120.72,5422.72,140212.21,1342.01,34669.84,54.11,1633.55
8186,W0674443951,W06744,1PDP,,30-Apr-20,2326.696045,164000.5781,12464.04492,76.98805237,4341.292969,412.4228516,44.79999924,2.336249828,21.4816494,22450.93359,776.9983521,0,732.68,22120.72,5422.72,140212.21,1342.01,34669.84,54.11,1633.55
8187,W0674443951,W06744,1PDP,,30-Apr-20,2326.696045,164000.5781,12464.04492,76.98805237,4341.292969,412.4228516,44.79999924,2.336249828,21.4816494,22450.93359,776.9983521,0,732.68,22120.72,5422.72,140212.21,1342.01,34669.84,54.11,1633.55
8188,W0674443951,W06744,1PDP,,30-Apr-20,2326.696045,164000.5781,12464.04492,76.98805237,4341.292969,412.4228516,44.79999924,2.336249828,21.4816494,22450.93359,776.9983521,0,0,22120.72,0,140212.21,0,34669.84,0,1633.55
8189,W0677743951,W06777,1PDP,,30-Apr-20,3997.651611,14483.99316,883.5235596,19.38860893,56.19788742,4.285089016,48.56999969,1.742999911,11.98165035,1091,0.009898592,0,0,0,0,0,0,0,0,0
8190,W0677743951,W06777,1PDP,,30-Apr-20,3997.651611,14483.99316,883.5235596,19.38860893,56.19788742,4.285089016,48.56999969,1.742999911,11.98165035,1091,0.009898592,0,0,0,0,0,0,0,0,0
8191,W0677743951,W06777,1PDP,,30-Apr-20,3997.651611,14483.99316,883.5235596,19.38860893,56.19788742,4.285089016,48.56999969,1.742999911,11.98165035,1091,0.009898592,0,0,0,0,0,0,0,0,0
8192,W0711243951,W07112,1PDP,,30-Apr-20,905.9700928,8446.71875,701.0776367,3.482549429,25.97535133,2.694942713,46,2.336249828,20,274.7810364,38.4375,0,0,0,0,0,0,0,0,0
8193,W0711243951,W07112,1PDP,,30-Apr-20,905.9700928,8446.71875,701.0776367,3.482549429,25.97535133,2.694942713,46,2.336249828,20,274.7810364,38.4375,0,0,0,0,0,0,0,0,0
8194,W0711243951,W07112,1PDP,,30-Apr-20,905.9700928,8446.71875,701.0776367,3.482549429,25.97535133,2.694942713,46,2.336249828,20,274.7810364,38.4375,0,0,0,0,0,0,0,0,0
8195,W0720443951,W07204,1PDP,,30-Apr-20,1807.370605,12513.0127,1038.579956,121.9812546,675.6126099,70.09480286,48.18000031,0.587474942,23.03215027,7888.395996,1574.760986,0,1466.82,20599.72,1401.02,19675.47,792.53,11130.2,102.11,1433.89
8196,W0720443951,W07204,1PDP,,30-Apr-20,1807.370605,12513.0127,1038.579956,121.9812546,675.6126099,70.09480286,48.18000031,0.587474942,23.03215027,7888.395996,1574.760986,0,1443.56,20599.72,1378.78,19675.47,779.96,11130.2,100.48,1433.89
8197,W0720443951,W07204,1PDP,,30-Apr-20,1807.370605,12513.0127,1038.579956,121.9812546,675.6126099,70.09480286,48.18000031,0.587474942,23.03215027,7888.395996,1574.760986,0,1466.82,20599.72,1401.02,19675.47,792.53,11130.2,102.11,1433.89
8198,W0720443951,W07204,1PDP,,30-Apr-20,1807.370605,12513.0127,1038.579956,121.9812546,675.6126099,70.09480286,48.18000031,0.587474942,23.03215027,7888.395996,1574.760986,0,23.26,20599.72,22.24,19675.47,12.57,11130.2,1.63,1433.89
8199,W0720543951,W07205,1PDP,,30-Apr-20,1941.619141,14817.16504,1229.824707,131.0418243,800.0202637,83.00210571,48.18000031,0.587474942,23.03215027,8695.303711,1592.665771,0,1174.67,17651.47,1092.77,16420.64,618.22,9289.99,81.74,1228.67
8200,W0720543951,W07205,1PDP,,30-Apr-20,1941.619141,14817.16504,1229.824707,131.0418243,800.0202637,83.00210571,48.18000031,0.587474942,23.03215027,8695.303711,1592.665771,0,1155.01,17651.47,1074.47,16420.64,607.88,9289.99,80.39,1228.67
8201,W0720543951,W07205,1PDP,,30-Apr-20,1941.619141,14817.16504,1229.824707,131.0418243,800.0202637,83.00210571,48.18000031,0.587474942,23.03215027,8695.303711,1592.665771,0,1174.67,17651.47,1092.77,16420.64,618.22,9289.99,81.74,1228.67
8202,W0720543951,W07205,1PDP,,30-Apr-20,1941.619141,14817.16504,1229.824707,131.0418243,800.0202637,83.00210571,48.18000031,0.587474942,23.03215027,8695.303711,1592.665771,0,19.66,17651.47,18.3,16420.64,10.34,9289.99,1.35,1228.67
8203,W0734243951,W07342,1PDP,,30-Apr-20,3030.486328,13375.03906,1110.128174,146.8755493,518.5877075,53.80347443,48,0.784874916,21.15035057,8595.015625,1195.663208,0,2056.72,42436.59,748.47,15443.11,546.15,11268.52,148.85,3071.37
8204,W0734243951,W07342,1PDP,,30-Apr-20,3030.486328,13375.03906,1110.128174,146.8755493,518.5877075,53.80347443,48,0.784874916,21.15035057,8595.015625,1195.663208,0,0,42436.59,0,15443.11,0,11268.52,0,3071.37
8205,W0734243951,W07342,1PDP,,30-Apr-20,3030.486328,13375.03906,1110.128174,146.8755493,518.5877075,53.80347443,48,0.784874916,21.15035057,8595.015625,1195.663208,0,2056.72,42436.59,748.47,15443.11,546.15,11268.52,148.85,3071.37
8206,W0734243951,W07342,1PDP,,30-Apr-20,3030.486328,13375.03906,1110.128174,146.8755493,518.5877075,53.80347443,48,0.784874916,21.15035057,8595.015625,1195.663208,0,2056.72,42436.59,748.47,15443.11,546.15,11268.52,148.85,3071.37
8207,W0757343951,W07573,1PDP,,30-Apr-20,487.1626892,129304.8984,0.129304871,0.215325922,57.15276718,5.72E-05,48.36000061,2.848124981,50,173.1942444,0.007292298,0,0,0,0,0,0,0,0,0
8208,W0757343951,W07573,1PDP,,30-Apr-20,487.1626892,129304.8984,0.129304871,0.215325922,57.15276718,5.72E-05,48.36000061,2.848124981,50,173.1942444,0.007292298,0,0,0,0,0,0,0,0,0
8209,W0757343951,W07573,1PDP,,30-Apr-20,487.1626892,129304.8984,0.129304871,0.215325922,57.15276718,5.72E-05,48.36000061,2.848124981,50,173.1942444,0.007292298,0,0,0,0,0,0,0,0,0
8210,W0757443951,W07574,1PDP,,30-Apr-20,486.519104,116701.0313,0.116701007,0.215041459,51.58185959,5.16E-05,48.36000061,2.848124981,50,157.3135529,0.007291912,0,0,0,0,0,0,0,0,0
8211,W0757443951,W07574,1PDP,,30-Apr-20,486.519104,116701.0313,0.116701007,0.215041459,51.58185959,5.16E-05,48.36000061,2.848124981,50,157.3135529,0.007291912,0,0,0,0,0,0,0,0,0
8212,W0757443951,W07574,1PDP,,30-Apr-20,486.519104,116701.0313,0.116701007,0.215041459,51.58185959,5.16E-05,48.36000061,2.848124981,50,157.3135529,0.007291912,0,0,0,0,0,0,0,0,0
8213,W0757543951,W07575,1PDP,,30-Apr-20,233.1081085,93450.0625,0.09345004,0.103033789,41.30492783,4.13E-05,48.36000061,2.848124981,50,122.6263733,0.007139866,0,0,0,0,0,0,0,0,0
8214,W0757543951,W07575,1PDP,,30-Apr-20,233.1081085,93450.0625,0.09345004,0.103033789,41.30492783,4.13E-05,48.36000061,2.848124981,50,122.6263733,0.007139866,0,0,0,0,0,0,0,0,0
8215,W0757543951,W07575,1PDP,,30-Apr-20,233.1081085,93450.0625,0.09345004,0.103033789,41.30492783,4.13E-05,48.36000061,2.848124981,50,122.6263733,0.007139866,0,0,0,0,0,0,0,0,0
8216,W0762343951,W07623,1PDP,,30-Apr-20,2560.270752,21128.96289,1753.703857,6.892249107,45.50333405,4.720970631,44.79999924,2.336249828,21.4816494,516.4941406,34.22528839,0,28.05,13893.36,33.63,37301.14,13.64,20679.46,2.53,1255.5
8217,W0762343951,W07623,1PDP,,30-Apr-20,2560.270752,21128.96289,1753.703857,6.892249107,45.50333405,4.720970631,44.79999924,2.336249828,21.4816494,516.4941406,34.22528839,0,28.05,13893.36,33.63,37301.14,13.64,20679.46,2.53,1255.5
8218,W0762343951,W07623,1PDP,,30-Apr-20,2560.270752,21128.96289,1753.703857,6.892249107,45.50333405,4.720970631,44.79999924,2.336249828,21.4816494,516.4941406,34.22528839,0,28.05,13893.36,33.63,37301.14,13.64,20679.46,2.53,1255.5
8219,W0762343951,W07623,1PDP,,30-Apr-20,2560.270752,21128.96289,1753.703857,6.892249107,45.50333405,4.720970631,44.79999924,2.336249828,21.4816494,516.4941406,34.22528839,0,0,13893.36,0,37301.14,0,20679.46,0,1255.5
8220,W0767143951,W07671,1PDP,,30-Apr-20,1853.622192,5173.10498,0.005173104,23.69485474,66.12780762,6.61E-05,48.36000061,2.848124981,50,1334.226685,0.008112174,0,0,0,0,0,0,0,0,0
8221,W0767143951,W07671,1PDP,,30-Apr-20,1853.622192,5173.10498,0.005173104,23.69485474,66.12780762,6.61E-05,48.36000061,2.848124981,50,1334.226685,0.008112174,0,0,0,0,0,0,0,0,0
8222,W0767143951,W07671,1PDP,,30-Apr-20,1853.622192,5173.10498,0.005173104,23.69485474,66.12780762,6.61E-05,48.36000061,2.848124981,50,1334.226685,0.008112174,0,0,0,0,0,0,0,0,0
8223,W0767243951,W07672,1PDP,,30-Apr-20,1152.926636,2368.982666,0.002368982,32.08825684,65.93353271,6.59E-05,48.36000061,2.848124981,50,1739.578369,0.007691757,0,0,0,0,0,0,0,0,0
8224,W0767243951,W07672,1PDP,,30-Apr-20,1152.926636,2368.982666,0.002368982,32.08825684,65.93353271,6.59E-05,48.36000061,2.848124981,50,1739.578369,0.007691757,0,0,0,0,0,0,0,0,0
8225,W0767243951,W07672,1PDP,,30-Apr-20,1152.926636,2368.982666,0.002368982,32.08825684,65.93353271,6.59E-05,48.36000061,2.848124981,50,1739.578369,0.007691757,0,0,0,0,0,0,0,0,0
8226,W0767443951,W07674,1PDP,,30-Apr-20,10828.91504,43315.66016,0.043315649,262.2438354,1048.975342,0.001048975,48.36000061,2.848124981,50,15669.77734,0.013497351,0,0,0,0,0,0,0,0,0
8227,W0767443951,W07674,1PDP,,30-Apr-20,10828.91504,43315.66016,0.043315649,262.2438354,1048.975342,0.001048975,48.36000061,2.848124981,50,15669.77734,0.013497351,0,0,0,0,0,0,0,0,0
8228,W0767443951,W07674,1PDP,,30-Apr-20,10828.91504,43315.66016,0.043315649,262.2438354,1048.975342,0.001048975,48.36000061,2.848124981,50,15669.77734,0.013497351,0,0,0,0,0,0,0,0,0
8229,W0767643951,W07676,1PDP,,30-Apr-20,1870.297852,62913.95313,5221.85791,6.390808105,171.9815979,17.84309006,48,0.784874916,21.15035057,819.1304321,80.28713226,0,58.27,16883.85,131.64,32336.58,63.03,15446.81,4.67,1332.67
8230,W0767643951,W07676,1PDP,,30-Apr-20,1870.297852,62913.95313,5221.85791,6.390808105,171.9815979,17.84309006,48,0.784874916,21.15035057,819.1304321,80.28713226,0,58.27,16883.85,131.64,32336.58,63.03,15446.81,4.67,1332.67
8231,W0767643951,W07676,1PDP,,30-Apr-20,1870.297852,62913.95313,5221.85791,6.390808105,171.9815979,17.84309006,48,0.784874916,21.15035057,819.1304321,80.28713226,0,58.27,16883.85,131.64,32336.58,63.03,15446.81,4.67,1332.67
8232,W0767643951,W07676,1PDP,,30-Apr-20,1870.297852,62913.95313,5221.85791,6.390808105,171.9815979,17.84309006,48,0.784874916,21.15035057,819.1304321,80.28713226,0,0,16883.85,0,32336.58,0,15446.81,0,1332.67
8233,W0767743951,W07677,1PDP,,30-Apr-20,2654.570801,32800.35938,0.03280035,1.773253322,21.91064072,2.19E-05,48.36000061,2.848124981,50,148.1598816,7.06323576,0,17.23,25814.41,0,0,0,0,1.23,1837.05
8234,W0767743951,W07677,1PDP,,30-Apr-20,2654.570801,32800.35938,0.03280035,1.773253322,21.91064072,2.19E-05,48.36000061,2.848124981,50,148.1598816,7.06323576,0,17.23,25814.41,0,0,0,0,1.23,1837.05
8235,W0767743951,W07677,1PDP,,30-Apr-20,2654.570801,32800.35938,0.03280035,1.773253322,21.91064072,2.19E-05,48.36000061,2.848124981,50,148.1598816,7.06323576,0,17.23,25814.41,0,0,0,0,1.23,1837.05
8236,W0767743951,W07677,1PDP,,30-Apr-20,2654.570801,32800.35938,0.03280035,1.773253322,21.91064072,2.19E-05,48.36000061,2.848124981,50,148.1598816,7.06323576,0,0,25814.41,0,0,0,0,0,1837.05
8237,W0783443951,W07834,1PDP,,30-Apr-20,602.2952271,15168.91406,925.3037109,2.640462399,53.20042038,4.056531906,48.56999969,1.742999911,11.98165035,269.5795288,46.27207184,0,15.35,3500.91,76.38,15009.94,38.45,7557.3,1.14,259.15
8238,W0783443951,W07834,1PDP,,30-Apr-20,602.2952271,15168.91406,925.3037109,2.640462399,53.20042038,4.056531906,48.56999969,1.742999911,11.98165035,269.5795288,46.27207184,0,15.35,3500.91,76.38,15009.94,38.45,7557.3,1.14,259.15
8239,W0783443951,W07834,1PDP,,30-Apr-20,602.2952271,15168.91406,925.3037109,2.640462399,53.20042038,4.056531906,48.56999969,1.742999911,11.98165035,269.5795288,46.27207184,0,15.35,3500.91,76.38,15009.94,38.45,7557.3,1.14,259.15
8240,W0783443951,W07834,1PDP,,30-Apr-20,602.2952271,15168.91406,925.3037109,2.640462399,53.20042038,4.056531906,48.56999969,1.742999911,11.98165035,269.5795288,46.27207184,0,0,3500.91,0,15009.94,0,7557.3,0,259.15
8241,W0783543951,W07835,1PDP,,30-Apr-20,897.8641968,39761.22656,2425.434814,3.964070797,140.4366608,10.70829582,48.56999969,1.742999911,11.98165035,565.6190186,47.31590271,0,24.09,9874.55,86.84,33247.88,39.23,15020.49,1.78,730.95
8242,W0783543951,W07835,1PDP,,30-Apr-20,897.8641968,39761.22656,2425.434814,3.964070797,140.4366608,10.70829582,48.56999969,1.742999911,11.98165035,565.6190186,47.31590271,0,24.09,9874.55,86.84,33247.88,39.23,15020.49,1.78,730.95
8243,W0783543951,W07835,1PDP,,30-Apr-20,897.8641968,39761.22656,2425.434814,3.964070797,140.4366608,10.70829582,48.56999969,1.742999911,11.98165035,565.6190186,47.31590271,0,24.09,9874.55,86.84,33247.88,39.23,15020.49,1.78,730.95
8244,W0783543951,W07835,1PDP,,30-Apr-20,897.8641968,39761.22656,2425.434814,3.964070797,140.4366608,10.70829582,48.56999969,1.742999911,11.98165035,565.6190186,47.31590271,0,0,9874.55,0,33247.88,0,15020.49,0,730.95
8245,W0783643951,W07836,1PDP,,30-Apr-20,726.8625488,35883.76563,2188.909668,3.209098339,126.741478,9.664036751,48.56999969,1.742999911,11.98165035,492.5674133,46.71199417,0,12.48,6398.77,68.04,33033.84,30.74,14923.85,0.92,473.66
8246,W0783643951,W07836,1PDP,,30-Apr-20,726.8625488,35883.76563,2188.909668,3.209098339,126.741478,9.664036751,48.56999969,1.742999911,11.98165035,492.5674133,46.71199417,0,12.48,6398.77,68.04,33033.84,30.74,14923.85,0.92,473.66
8247,W0783643951,W07836,1PDP,,30-Apr-20,726.8625488,35883.76563,2188.909668,3.209098339,126.741478,9.664036751,48.56999969,1.742999911,11.98165035,492.5674133,46.71199417,0,12.48,6398.77,68.04,33033.84,30.74,14923.85,0.92,473.66
8248,W0783643951,W07836,1PDP,,30-Apr-20,726.8625488,35883.76563,2188.909668,3.209098339,126.741478,9.664036751,48.56999969,1.742999911,11.98165035,492.5674133,46.71199417,0,0,6398.77,0,33033.84,0,14923.85,0,473.66
8249,W0783743951,W07837,1PDP,,30-Apr-20,881.7590942,49972.28906,3048.30957,3.892966747,176.5021362,13.45828819,48.56999969,1.742999911,11.98165035,657.9771118,47.25902557,0,45.42,9933.04,240.1,46033.33,111.94,21461.43,3.36,735.28
8250,W0783743951,W07837,1PDP,,30-Apr-20,881.7590942,49972.28906,3048.30957,3.892966747,176.5021362,13.45828819,48.56999969,1.742999911,11.98165035,657.9771118,47.25902557,0,45.42,9933.04,240.1,46033.33,111.94,21461.43,3.36,735.28
8251,W0783743951,W07837,1PDP,,30-Apr-20,881.7590942,49972.28906,3048.30957,3.892966747,176.5021362,13.45828819,48.56999969,1.742999911,11.98165035,657.9771118,47.25902557,0,45.42,9933.04,240.1,46033.33,111.94,21461.43,3.36,735.28
